State,text,label
NC,"Question: May I hand-deliver my voted absentee ballot to the polls on Election Day? Answer: No. You may return your ballot to any early voting site in your county during the early voting period, but not to a polling place on Election Day.",0
NC,"Question: I heard that if I vote absentee by mail, my vote may not get counted. Is that true? Answer: No. Each eligible voters absentee ballot is counted if it contains all required elements and meets the deadline for return to the county board of elections.",0
NC,"Question: If I mail my ballot, is it required to have a postmark? Answer: Civilian absentee ballots that arrive at the county board of elections office after Election Day will not be counted. Ballots must be received at your county board of elections office by 7:30 p.m. on Election Day to be counted regardless of whether or not they include a postmark. The State Board recommends that voters mail their ballot early in order for it to arrive on or before Election Day.",0
NC,"Question: When are absentee ballots counted? Answer: Staff review the absentee container-return envelope for completeness when it is returned to the office. Returned absentee ballots are approved at absentee meetings of county boards of elections that occur beginning several weeks before the election. In many counties, approved ballots are inserted into the voting machine at the board meeting, but in all counties, the results are not tabulated and reported until Election Day.",0
NC,"Question: How secure is absentee-by-mail voting? Answer: Numerous safeguards are included in the absentee voting process. Absentee ballots are sent only to registered voters who request them using an official NC Absentee Ballot Request Form before the deadline. The request must be signed and include identifying information about the voter, including date of birth and drivers license number or last four digits of the voters Social Security number. Voters must vote their ballot in the presence of two witnesses or a notary, and those witnesses must sign the absentee return envelope certifying that the voter marked their ballot and is the registered voter submitting the marked ballot.Only the voter or their near relative or legal guardian may return the ballot. Upon return, the county board of elections reviews the absentee envelope to ensure compliance with the legal requirements. Once the ballot is accepted, that voter is marked in the system as having voted in that election.Data on who has requested absentee ballots is now confidential until Election Day. Criminal penalties have been increased for absentee voting fraud-related offenses. Many people are watching our absentee voting process, including candidates, political parties, county boards of elections, and political and data scientists. If there are anomalies or questionable activities, they will be identified by or reported to election officials.Finally, the State Board of Elections has an Investigations Division that investigates credible allegations of elections fraud and refers cases to prosecutors when warranted by the evidence. The State Board also conducts several post-election audits which will catch inconsistencies that can then be investigated by the board or the Investigations Division.Read also: 12 Reasons Absentee Voting is Secure.",0
NC,"Question: What prevents someone from voting absentee and then voting again in-person? Answer: If someone has voted an absentee ballot and then shows up to vote in person, the check-in system will alert the poll worker that the person has already voted. Voting twice in the same election is a crime and is investigated by the State Board and referred to prosecutors when warranted by the evidence.",0
NC,"Question: Will anyone know who I voted for? Answer: No. Ballots remain in the sealed absentee envelope until they have been fully approved by the board. During the counting process, the ballot is removed from the envelope and fed into the tabulator. Ballots are secret by law, and others will not know who you voted for.",0
NC,Question: Can I view a list of all voters who have requested an absentee ballot? Answer: Absentee by mail data is confidential until Election Day or until ballots are returned. This data may be viewed once ballots are returned and counted.,0
NC,"Question: Can I get an ID from the county board of elections during the early voting period? Answer: Yes. County boards will be issuing voter photo IDs during early voting. They cannot issue IDs between the last day of early voting and Election Day, however.",0
NC,"Question: Can a poll worker reject my photo ID because my appearance has changed since my photo was taken? Answer: Election workers are looking to see if the photo on the ID reasonably resembles the voter. Election workers will be trained to understand that appearances may change over time. If the election worker checking the voter in does not believe the photo reasonably resembles the voter, the voter will still be allowed to vote a regular ballot unless the judges of election at the polling place unanimously agree that the photo does not bear a reasonable resemblance to the voter, in which case the voter will be allowed to vote a provisional ballot.",0
NC,"Question: If I forgot ID, can I go get it and return to vote? Answer: Yes. If a voter does not provide ID, instead of voting with an ID Exception Form or voting with a provision ballot and later returning with ID, the voter may simply decide not to request a ballot at that time, go get an ID, and then return to vote. Once a voter accepts a ballot, however, they may not return to vote.",0
NC,"Question: What student and public employee IDs are approved for voting? Answer: The State Board of Elections has approved 100 student and employee identification cards across the state for use in the 2023 municipal elections and 2024 primary and general elections in North Carolina. View the list at Student and Public Employee IDs Approved for Voting. In the coming months, the State Board will announce additional ID application periods for the 2024 elections.",0
NC,"Question: Will my ballot be counted if I properly fill out an ID Exception Form? Answer: Yes. A ballot from an eligible, registered voter with a properly completed ID Exception Form must be counted. Such a ballot may only be rejected if the bipartisan county board of elections unanimously decides that the voter provided false information on the form.",0
NC,"Question: Is photo ID required for military and overseas voters (aka, UOCAVA voters)? Answer: No. Photo ID is not required for military or overseas voters who vote using special absentee voting procedures that federal law makes available for such voters. Find more information at Military and Overseas Voting.",0
NC,Question: Where can I read the photo ID laws? Answer: The photo ID laws are found in the following statutes and rules:Voter photo identification cards (N.C.G.S. 163-82.8A)Requirement for photo identification to vote in person (N.C.G.S. 163-166.16)Approval of student identification cards for voting identification (N.C.G.S. 163-166.17)Approval of employee identification cards for voting identification (N.C.G.S. 163-166.18)Simultaneous issuance of absentee ballots with application (N.C.G.S. 163-230.1(f1) and (g))Verification of Photo Identification During In-Person Voting (08 NCAC 17 .0101)Photo Identification for Absentee-By-Mail Ballots (08 NCAC 17 .0109),0
NC,"Question: What is the UOCAVA, and who is covered by it? Answer: The Uniformed and Overseas Citizens Absentee Voting Act (UOCAVA) extends federal absentee voting rights to Service members, their eligible family members, and U.S. citizens outside the country. This federal law is implemented in North Carolina through Article 21A (Uniform Military and Overseas Voters Act) of the North Carolina General Statutes.UOCAVA covers U.S. citizens who are 18 or older andActive-duty members of the Uniformed Services, Merchant Marine, or commissioned corps of the Public Health Service and the National Oceanic and Atmospheric Administration, and their eligible family members; orU.S. citizens outside the United States.",0
NC,"Question: I am the spouse/dependent of a military member who the UOCAVA covers. Am I also a covered voter? Answer: Yes, as a military members spouse or dependent, you are eligible to vote absentee under the UOCAVA if you live with or accompany them. By North Carolina law, you and the military member are covered under the UOCAVA, even if you are not away from your voting residence.",0
NC,"Question: I am a student studying abroad. Does this apply to me? Answer: If you are living outside the country during an election season and will need to vote absentee, you may use the Federal Post Card Application (FPCA) to register to vote and request your absentee ballot.Your voting residence will continue to be your last residence prior to leaving the United States to study elsewhere.",0
NC,Question: What is the Federal Post Card Application (FPCA)? Answer: Military/overseas citizens may use the FPCA to register to vote and request an absentee ballot simultaneously. It can also be used to update contact information.The FPCA allows you to request an absentee ballot for all elections in one calendar year.We recommend that you send in a new FPCA every January and each time you move while you are in the military or a U.S. citizen living outside the country.Note: It will not affect your citizenship or ability to receive a ballot if you select my return is uncertain on the FPCA.Fill out the FPCA online,0
NC,Question: Do I have to send in a separate application for each election? Answer: Not always. The Federal Post Card Application (FPCA) allows you to request an absentee ballot for all elections in one calendar year.We recommend that you send in a new FPCA every January and each time you move while you are in the military or a U.S. citizen living outside the country.,0
NC,"Question: When is the application deadline? Answer: The Federal Post Card Application (FPCA) deadline is 5 p.m. ET, the day before Election Day.",0
NC,Question: Can someone request a ballot on my behalf? Answer: No. Only the covered voter may request a military/overseas absentee ballot under UOCAVA.,0
NC,Question: When will I get my ballot? Answer: Election offices are required by federal law to send absentee ballots at least 45 days before a primary or election that includes a federal contest.North Carolina sends ballots even earlier for federal elections:60 days prior to the statewide general election in even-numbered years.50 days prior to the date on which any other election is conducted:Unless 45 days is authorized by the State Board.30 days prior to municipal elections.,0
NC,"Question: When is the ballot return deadline? Answer: The military/overseas absentee ballot return deadline, which includes the Federal Write-in Absentee Ballot (FWAB) deadline, is 7:30 p.m. ET on Election Day.Exception: If you mail the ballot, it is still timely if your county board of elections receives it by 5 p.m. ET, the business day before county canvass (if mailed by 12:01 a.m. your time on Election Day).County canvass is 10 days after Election Day, except in September and October odd-year municipal elections, when it is seven days after Election Day.",0
NC,"Question: What if my ballot doesnt arrive in time? Answer: Military/overseas voters may use the FWAB (Federal Write-in Absentee Ballot) if there isnt enough time to receive and return the ballot before the election.It works like a backup ballot:If your official absentee ballot arrives after you send in the FWAB, you may fill out and send in the official ballot, too. Only one will be counted.You may use it to register to vote, request an absentee ballot, and vote for all federal, state, and local contests in which you are eligible.You must obtain the choices for ballot items to write in your selections.How to get this information:Look up your sample ballot through the State Boards Voter Search orContact your county board of elections.You are not required to vote for all offices in any election.Download the FWAB (PDF)",0
NC,"Question: What is the Federal Write-in Absentee Ballot (FWAB)? Answer: The FWAB is an emergency backup ballot for military/overseas citizens who did not receive an absentee ballot from their state in time to participate in the election.For more information, see the question, What if my ballot doesnt arrive in time? above.",0
NC,"Question: Do I have to include a U.S. voting residence on the application? Answer: Yes, on the Federal Post Card Application (FPCA), it must be an address in the United States for your request to qualify.Placing an address outside of the United States in Section 2 of the form may automatically disqualify you.You must provide the street address (not a post office box) of your voting residence in North Carolina. For more information about your voting residence, see the question, What is my U.S. voting residence address and how is it used? below.",0
NC,"Question: What is my U.S. voting residence address and how is it used? Answer: Your U.S. voting residence address is used to determine where you are eligible to vote.For military voters, it is usually the last address where you lived in your state of legal residence.Military spouses may align their voting residence to match their active-duty spouses address without having lived at that address.The Federal Voting Assistance Program (FVAP) has provided a fact sheet to assist service members and their family members in understanding voting residence.You may download it here: Voting Residence Fact Sheet: Military Members and Their Family (PDF)For U.S. citizens outside the country, it is usually the last place you lived in the United States before moving outside the country. You do not need to have any current ties to this address.What if someone else lives there now or the house was torn down?Your election office only uses your voting residence address to determine if you are eligible to vote in that jurisdiction and which ballot to send you. Your election office will not send any voting materials to this address. This residence may remain valid even if:You no longer own property or have other ties to that state.Your intent to return to that state is uncertain.Your previous address is no longer a recognized residential address.What if I do not know my voting residence address?If you cannot remember the U.S. address where you last lived, we recommend asking family members and checking old records. Your county board of elections office may also be able to help you further.",0
NC,Question: Why is my U.S. voting residence address important? Answer: You need a voting residence to vote by absentee ballot even if you are only voting for federal offices.Your election office needs your exact voting residence address to determine which offices and candidates you are eligible to vote for and to send you the appropriate ballot for your voting precinct.,0
NC,"Question: May I register to vote and request a ballot if I am a U.S. citizen who has never lived in the country? Answer: North Carolina allows citizens who have never resided in the United States to use a parents voting residence as their own to register to vote, and may request a military/overseas absentee ballot. Under Definitions (N.C.G.S. 163-258.2.(1)e.), you must meet the following requirements:Except for residency, you are eligible to register and vote in North Carolina.See voter registration requirements: Who Can Register.The last place a parent or legal guardian lived before leaving the United States is within North Carolina.You have not previously registered to vote in any other state.",0
NC,"Question: May I register to vote and request a ballot if my family moved from North Carolina to another country before I was of voting age? Answer: Yes, you may register to vote and request a military/overseas ballot if you are:A U.S. citizen living in another country who would have been eligible to vote in this state if you had been of voting age, and now would be eligible except for the state residency requirement.You would use the last place you resided in North Carolina prior to your move as your residency address.You are only eligible to register and vote based on your last address in North Carolina if your last place of residence before moving out of the United States was North Carolina.For example, if you lived in North Carolina then moved to another state and then moved overseas from that state, you would not be eligible to register and vote based on your North Carolina address.",0
NC,"Question: What should an agency do if the client refuses to accept the voter registration application? Answer: Explain to the client that there is important information on the back of the form concerning voter registration and that he or she may take the form home for future use. Even if the client refuses the form, the fact that the client declined voter registration services will be reflected in the NC FAST system based on how the client answered the NVRA checkboxes (checked no or left blank) on the services application and responded to the NVRA Question during an in-person transaction.",0
NC,"Question: If DSS agencies are no longer required to offer a separate preference form, how will agencies be able to prove that voter registration services were offered to a client? Answer: The clients preference with regards to voter registration services is now being captured in the NC FAST system and on DHHS Medicaid and FNS applications. Local agencies should ensure that other services applications include the NVRA question; Yes/No checkboxes; and the prominent statement listed below.",0
NC,"Question: What is the NVRA information that should be on a services application? Answer: The following NVRA information must be placed on a services application:If you are not registered to vote where you live now, would you like to register to vote here today? Yes NoIf you do not check either box, you will be considered to have decided not to register to vote at this time.If you want to register to vote or to update your registration, you can complete a voter registration form at www.ncsbe.gov/NVRA/01, or ask your caseworker for a voter registration form.Applying to register or declining to register to vote will not affect the amount of assistance that you will be provided by this agency.If you would like help in filling out the voter registration application form, we will help you. The decision whether to seek or accept help is yours. You may fill out the application form in private.If you believe that someone has interfered with your right to register or to decline to register to vote, your right to privacy in deciding whether to register or in applying to register to vote, or your right to choose your own political party or other political preference, you may file a complaint with the North Carolina State Board of Elections, PO Box 27255, Raleigh NC 27611-7255, or you may call the toll-free number, 1-866-522-4723.",0
NC,"Question: Are agencies supposed to review public assistance applications that are mailed to an agency to determine whether the applicant would like to register to vote? Answer: Yes. If the applicant checked Yes or did not provide an answer to the NVRA question, mail a voter registration application and cover letter to the client.",0
NC,"Question: Did You Miss the Civilian Voter Registration Deadline? Answer: Individuals who are not registered to vote in a county may register at early voting sites during the early voting period. After registering, the newly registered voter can immediately vote at that same site. This process is called same-day registration. When you check in to vote at an early voting site, you may also update your name or address within the same county if necessary. Learn more at Register in Person During Early Voting.",0
NC,"Question: Who Can Register on Election Day? Answer: Most would-be voters are not eligible to register and vote on Election Day. Eligible would-be voters who become naturalized U.S. citizens or whose rights of citizenship are restored after serving a felony sentence ahead of Election Day, but after the regular voter registration deadline, may register and vote during early voting or on Election Day.Visit Register in Person During Early Voting for details on how to register and vote during the early voting period. Or, see Vote in Person on Election Day to learn about casting your ballot on Election Day. For guidance about registering to vote while incarcerated or after completing a felony sentence, visit Registering as a Person in the Criminal Justice System.",0
NC,Question: Unsure if You Are Registered? Answer: Find out if you are registered to vote by entering your information into the Voter Search (https://vt.ncsbe.gov/RegLkup/) .,0
NC,Question: Unsure if You Are Registered? Answer: Find out if you are registered to vote by entering your information into the Voter Search (https://vt.ncsbe.gov/RegLkup/) .,0
NC,"Question: How can I request and return an absentee ballot for an upcoming general election? Answer: 2024 General Election: Important Return Dates In North Carolina, your completed absentee ballot must be received by your county board of elections by 7:30 p.m. on Election Day, November 5th. Please note that there is no longer a grace period for ballots postmarked by Election Day; they must arrive by the deadline to be counted. If you are returning your ballot in person, you can submit it to an early voting site during the early voting period or to your county board of elections up until Election Day at 7:30 p.m. You may not return your ballot to a polling place on Election Day. Mail-in absentee voting is available in NC and no excuse is required for registered voters. The last day to request an absentee ballot is 7 days before the election. Your ballot must be received by 7:30pm on Election Day in order to be counted. *Voter registration and absentee voting deadlines and different for military and overseas voters . You can sign up to track your absentee ballot on your State Board of Elections website. ID Requirements NOTE: Voters who vote by mail must include a photocopy of an acceptable ID. Or they may complete a Photo ID Exception Form with the absentee ballot return envelope. Instructions will be included in the absentee ballot packet. For more information, including acceptable types of photo ID, see Voter ID . Overseas citizens and U.S. military personnel can find information on how to register to vote and request an absentee ballot at the Overseas Vote Foundation . Those who requested an absentee ballot but end up voting in person : Requesting an absentee ballot will not record you in the system as having voted. If you do not vote your absentee ballot, you may vote in person during the early voting period or on Election Day. You may simply discard your absentee ballot. There is no need to bring it with you to a polling place. Request your Ballot",1
NC,"Question: What should I do if there's an issue with my absentee or provisional ballot before the election deadline? Answer: The deadline to cure (correct) your absentee/mail ballot is November 14, 2024. Your county board of elections will contact you if there are any deficiencies with your absentee ballot using the phone number or email address on the absentee request form submitted. You can track your ballot by signing up online for status notifications through your states online tool. If a problem arises and you cannot cast an absentee ballot successfully, you may still vote during the in-person early voting period or on Election Day. The deadline for a provisional voter to show an acceptable photo ID or HAVA ID to their county board of elections is by 5pm on November 14, 2024. To check the status of a provisional vote you can use your states online tool.",1
NC,"Question: Where can I find information on campaign contributions for candidates and ballot measures? Answer: For information on federal campaign contributions, please visit Open Secrets . For information on state campaign contributions, please visit your state's resource.",1
NC,"Question: Where can I access comprehensive details about candidates and ballot measures in the election? Answer: Information on local, state and federal candidates and ballot measures may be available here.",1
NC,Question: What are the options and deadlines for submitting my ballot using drop boxes? Answer: No drop boxes available. You can return your voted ballot to your county board of elections office or an open Early Voting site during the Early Voting period. You can find the location of your county board of elections office here.,1
NC,"Question: When does early voting start and end, and how can I participate in early voting? Answer: One-stop early voting begins on the third Thursday before the election and ends at 3pm the last Saturday before the election. One-stop absentee voting takes place at either the County Board of Elections office or an alternate site if your County Board office is not able to handle in-person voting. For specific locations of where you can vote, please click here. If you are not registered by the registration deadline, you may register during the one-stop early voting period and vote that same day. In order to register during the one-stop early voting period, you must show proof of address. This can include a valid and current photo ID or any document showing your name and current address.",1
NC,Question: How can I find out the important dates for upcoming elections? Answer: The next election date can be found here . Contact your local Board of Elections for more information.,1
NC,"Question: What are the eligibility criteria to vote in an election? Answer: To be eligible to vote, you must: Be a US citizen See the USCIS website for citizenship information. Citizenship documents are NOT required to register. Live in the county where you are registering, and have resided there for at least 30 days prior to Election Day. The federal Uniformed and Overseas Citizens Absentee Voting Act (UOCAVA) allows certain voters who are active duty military or their families as well as U.S. citizens abroad special rights that provide an expedited means to register and vote by mail-in ballot. Find more information on Military and Overseas Voting. Be at least 18 years old, or will be by the date of the general election. 16- and 17-year-olds may preregister to vote. 17-year-olds may vote in a primary election if they will be 18 at the time of the general election. Note: An inactive voter is still a registered voter. A voter who is inactive status will be asked to confirm their addresses when they appear to vote. No special document is required. Incarcerated Voters & Returning Citizens: Once a person is convicted of a felony, they lose the right to vote in North Carolina until they have completed their sentence. This includes any period of probation, post-release supervision, or parole associated with a felony sentence. Once their period of supervision is over, a person automatically regains the right to vote in the state even if they have remaining debts associated with their sentence. Voting rights are not restricted by pretrial detention and misdemeanors in North Carolina. Voters without traditional residence: If you do not have a traditional address, you can draw a picture in the space provided on the voter registration form of your usual sleeping location. Be descriptive and note any nearby streets or physical buildings. You must provide a mailing address if you do not receive mail at your residential address. The mailing address on their registration form can be a P.O. box, local shelter, advocacy organization, outreach center, or the home of someone who will accept mail for you.",1
NC,"Question: What forms of identification are required to register to vote, and how can I prove my citizenship? Answer: To register, you must complete and sign a voter registration application. To complete the form, you must provide your full name, residential address, date of birth and citizenship status. Once completed, you must mail the form to the board of elections in your county. The board of elections will then send you a voter registration card. If you register to vote at your polling location during the one-stop early voting period (ends the Saturday before the election). To register during early voting you must prove your eligibility and provide proof of residence. You must show a current name and address ID such as: North Carolina driver's license Other photo ID issued by a government agency Copy of a current utility bill, bank statement, government check, paycheck, or other government document showing the voter's name and address Current college/university photo ID card paired with a current roster prepaired by the college/university and transmitted to the county board of elections office, which lists all students residing in campus housing facilities. Any other type of government-issued photo ID is acceptable as long as the card has your current name and current address. The ID may be expired, but the name and address must be current.",1
NC,"Question: What types of identification are acceptable at polling places for voting? Answer: All voters in North Carolina must show a photo ID when voting. Most voters will use their drivers license, but there are many other acceptable photo IDs. They include: NC drivers license or state ID from the NCDMV Drivers license or non-operator card from another state U.S. Passport book or U.S. Passport card NC voter photo ID card Approved Student & government-employee photo IDs Including University of North Carolina digital student IDs Many more IDs will be accepted. For more information, see Voter ID and FAQ: Voter ID . In addition to the list of acceptable Photo IDs for voting, there are important links for information on where to get a No-fee ID Card. Remember, the address on the photo ID does not have to match the voter registration records. Suppose you do not show an acceptable ID at the polls. In that case, you may proceed in one of the two following ways: with an ID Exception Form and a provisional ballot or with a provisional ballot and return it to your county board of elections office with your photo ID by the day before county canvass. Watch : Click here to learn about the new voter photo ID requirement in all upcoming elections.",1
NC,"Question: When and where will the official election results be available, and how can I track them? Answer: Official results are never available on Election Day. Election officials are working around the clock to count an unprecedented number of ballots, and its essential that they take the time to make sure every vote is counted. Absentee ballots begin being counted 5 weeks before Election Day during public meetings. For Presidential elections, local results will be certified no later than the 10th day after Election Day. Official election results will be uploaded on North Carolinas State Board of Elections website , 3 weeks after Election Day. What Happens After You Vote in North Carolina - addresses the vote counting process, how voted ballots are stored until Election Day, and other election security measures taken by the NC State Board of Elections. Official Results",1
NC,"Question: How can military personnel and overseas citizens register and vote in elections? Answer: You are a Military or Overseas voter if you are in uniformed services, living overseas OR a spouse or dependent of a uniformed services voter. To get registered and vote, you can utilize Overseas Vote Foundation. If you have additional questions about elections and voting overseas you can use our state specific elections official directory or contact the Overseas Vote Foundation.",1
NC,"Question: What are the requirements and steps to become a poll worker for an election? Answer: You can make sure we have safe, fair, and efficient elections for all. Become a poll worker toda y! In order to be a poll worker in North Carolina: You must be registered to vote in North Carolina You must be at least 18 years of age You will be entitled to compensation Political affiliation generally required You must be a resident of state and precinct for 30 days prior to the election You must complete required training, exam and certification Students 17 years of age with county residency may be appointed if they are enrolled in high school and have consent from a parent To sign up, contact your local board of elections .",1
NC,"Question: What are the operating hours of polling places on Election Day? Answer: On Election Day, polling places will be open from 6:30 am to 7:30 pm.",1
NC,"Question: How can I find the exact location of my designated polling place? Answer: You can find your polling place by utilizing your state resource. If you have further questions on your polling place location, please contact your county clerk .",1
NC,"Question: How does the primary election process work for affiliated and unaffiliated voters? Answer: North Carolina is a partially closed primary state. Each party has the ability to choose whether to allow unaffiliated voters or voters not registered with their party to participate in their primary. This year, unaffiliated voters may choose the ballot of any party that has a primary. This decision is made before the election cycle begins. In a primary election if a candidate does not with 30% of the votes there will be a primary runoff election scheduled for a few weeks after the primary election date. The runoff election will have the top two candidates with the most votes to ensure that one of them receives the majority of the voters. If you have any questions about your states primary election, please contact your local election officials .",1
NC,"Question: Under what circumstances will I need to cast a provisional ballot, and how is it processed? Answer: You may vote a provisional ballot if you meet specific conditions. You may be asked to vote a provisional ballot if: your qualification to vote is questioned your voter eligibility is questioned your eligibility to vote a specific ballot is questioned You ask to vote for an election that is not in your assigned voting district You do not show appropriate ID under HAVA If you are asked to vote a provisional ballot, that ballot will be held aside until you can prove your eligibility to vote. Examples of reasons for provisional voting: There's no record of your registration You moved to a different precinct and didn't report the change before 30 days before the election You were previously registered in the county but the registration was canceled Your address can't be verified in the lookup files You're trying to vote at the incorrect precinct During a primary election, you try to vote the other parties ballot The records indicate you already voted in this election Voting during extended hours on Election Day Once you vote your provisional ballot you will receive a PIN number in order to check the status of your ballot . You can begin checking the status of your ballot 10 days after the election.",1
NC,"Question: What accessible voting options are available for voters with disabilities? Answer: Voting assistance and curbside voting are offered to voters with disabilities. CURBSIDE VOTING Aged and disabled persons allowed to vote outside voting enclosure. In any primary or election any qualified voter who is able to travel to the voting place, but because of age, or physical disability and physical barriers encountered at the voting place is unable to enter the voting place or enclosure to vote in person without physical assistance, shall be allowed to vote either in the vehicle conveying such person to the voting place or in the immediate proximity of the voting place. VOTING ASSISTANCE Assistance to voters in primaries and general elections. In a primary or general election, a registered voter qualified to vote in the primary or general election shall be entitled to assistance in getting to and from the voting booth and in preparing his ballots in accordance with the following rules: 1. Any voter shall be entitled to assistance from a near relative of his [her] choice. 2. Any voter in any of the following four categories shall be entitled to assistance from a person of the voter's choice, other than the voter's employer or agent of that employer or officer or agent of the voter's union: -One who, on account of physical disability, is unable to enter the voting booth without assistance; -One who, on account of physical disability, is unable to mark his ballots without assistance; -One who, on account of illiteracy, is unable to mark his ballots without assistance; -One who, on account of blindness, is unable to enter the voting booth or mark his ballots without assistance. Please visit your state's resource for additional information. You can also utilize the American Association of People With Disabilities (AAPD) resource.",1
NC,"Question: What is the voter registration deadline for the upcoming election, and how can I register online? Answer: You may now register to vote online! If you are a DMV customer with a North Carolina driver's license or DMV-issued ID, you may now register to vote online . Voter registration forms must be either postmarked or delivered in person by 5 pm 25 days before Election Day. Same-Day Registration during Early Voting: You may register to vote at your polling location during the one-stop early voting period (ends Friday before the election). To register during early voting you must prove your eligibility and provide proof of residence. You must show a current name and address ID such as: North Carolina driver's license Other photo ID issued by a government agency Copy of a current utility bill, bank statement, government check, paycheck, or other government document showing the voter's name and address Current college/university photo ID card paired with a current roster prepared by the college/university and transmitted to the county board of elections office, which lists all students residing in campus housing facilities. Any other type of government-issued photo ID is acceptable as long as the card has your current name and current address. The ID may be expired, but the name and address must be current. Same-Day Registration on Election Day: Eligible would-be voters who become naturalized U.S. citizens or whose rights of citizenship are restored after serving a felony sentence ahead of Election Day, but after the regular voter registration deadline, may register and vote during early voting or on Election Day. Not registered? Use our registration tool to fill out your application and mail to your county Board of Elections. Or you can register during the Early Voting period.",1
NC,"Question: What are my rights regarding time off work to vote in elections? Answer: Time off to vote is subject to the employer, there is no requirement for employers to grant time off to vote for employees.",1
NC,Question: How can I verify my voter registration status and address any issues? Answer: To verify your voter registration status click here!,1
NC,"Question: What types of voting machines are used at polling places, and how do they operate? Answer: The voting systems used in North Carolina are optical scan, DRE, and hand-counted paper ballots. Optical Scanning : With this system, you will recieve a card or sheet of paper, which you take over to a private table or booth. The card has the names of the various candidates and ballot measures printed on it. With a pen or pencil you fill in a little box or circle or the space between two arrows. In some places, you can check your card or paper right there at the polling place by feeding it into a card-reading machine to make sure you have voted the way you want to. When you are finished filling out all the cards. You may bring the cards over to a ballot box, where poll workers will show you how to put the cards in the box. Or in some places, you may feed the completed cards or papers into a computer device that counts the votes. When Election Day is over, the computer counts how many votes were cast for each candidate. Direct Recording Electronic (DRE) : This is the newest kind of system in use in the US. All the information about who and what you are voting for is on an electronic screen, like a TV or computer screen. The poll workers will give you a card that you slide into a device to start your voting session. These devices will show all of the candidates and ballot choices on one big screen. Often, with these bigscreen devices you push a button next to the name of the candidate you want to votefor (or yes or no on a ballot measure). On each screen or page, there will probably be one thing to vote on. For example, on one screen or page, you might vote for president. Then you might move to the next page to vote for senator. Often these small-screen devices have a touch screen, where you touch the screen next to the name of the person you want to vote for. Some of these machinese have a key pad, and/ or have a keyboard, so you can write in the name of someone you want to vote for. You let the system know you are finished voting by pushing a button, touching the screen or entering something on a keypad. The votes are stored on a computer device like a disk or a cartridge. At the end of the day, results from the disk or cartridge can be printed and read at the polling place or transferred to a central location. Paper Ballots : Paper ballots are one of the oldest ways of voting in America. They are still used on Election Day. Paper ballots are mostly used for absentee ballots. When you come to the polling place, you will get a paper ballot from the poll worker. You take it to the voting booth, and use a pen or pencil to mark a box next to your candidate and issue choices. You then drop the marked ballot into a sealed ballot box. At the end of the day, votes are counted by poll workers reading the ballots. You can learn more about voting systems by checking out the Elections Assistance Elections Assistance Commission's (EAC) (EAC) resource.",1
ND,"Question: How Do I Vote? Answer: No matter how you choose to vote, North Dakotas Central Voter File Ensures One Vote = One Person. Even if you mailed an absentee ballot and show up at the polls to cast a vote, your voter record will show if you have ""officially"" cast your vote. Whichever ballot is received first will result in your voter record being updated and not allow you to vote again in that election. North Dakotans have three options for casting their vote. Absentee Voting Early Voting Election Day at the Polls",0
ND,"Question: How do I vote early? Answer: Some communities offer early voting at certain dates and times prior to Election Day. Cast your vote in person when convenient for you. Once you check-in at an early voting site, your voter record is updated. When voting in person, the poll worker at the polling location will review your ID and will ask three questions. These questions are a verbal acknowledgement that you are indeed eligible to vote in North Dakota. Are you at least 18 years of age? Are you a U.S. citizen? Have you lived in North Dakota for the last 30 days? Check if your county offers early voting at Early Voting Available Counties.",0
ND,"Question: How do I vote on election day at the polls? Answer: Vote on Election Day at a polling location in your precinct. Once you check in at a polling location, your voter record is updated to show you have voted. When voting in person, the poll worker at the polling location will review your ID and will ask three questions. These questions are a verbal acknowledgment that you are indeed eligible to vote in North Dakota. Are you at least 18 years of age? Are you a U.S. citizen? Have you lived in North Dakota for the last 30 days?",0
ND,"Question: How do I vote by absentee voting by mail? Answer: Voters are never mailed a ballot without first requesting one through an absentee ballot application. Vote by mail counties mail voting age residents absentee ballot applications. In all other counties, the voter requests an absentee ballot application.",0
ND,Question: What is a vote center? Answer: A vote center is a polling location where all qualified voters can vote no matter where they live within that county. Individuals can vote at any vote center in the county and typically pick a location that is convenient for them. Be sure to check My Voting Information to see your polling location options. Not all counties offer vote centers.,0
ND,"Question: What are the voting steps? Answer: Make sure you meet the three North Dakota voting requirements. Make sure you have a valid ID. See a sample ballot and what you are voting on. Find your polling location. When you arrive at your polling location, a poll worker will verify your ID, ask if you meet the three voting requirements, and check you in. Head to the judges' table to pick up a ballot. Vote in a voting booth with a pen or use the ExpressVote ballot marking device. Make a mistake? You can ask for a new ballot. Take your ballot the paper ballot tabulator and insert. Grab your ""I VOTED"" sticker. You Did It!",0
